"anxiety_level","self_esteem","mental_health_history","depression","headache","blood_pressure","sleep_quality","breathing_problem","noise_level","living_conditions","safety","basic_needs","academic_performance","study_load","teacher_student_relationship","future_career_concerns","social_support","peer_pressure","extracurricular_activities","bullying","stress_level"
0.619047619047619,0.733333333333333,1,0.518518518518518,0.6,0,0.4,0.8,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.6,1,0.4,0.6,0.4,0.5
0.714285714285714,0.5,0,0.222222222222222,1,1,0.6,1,0.6,0.4,0.2,0.4,0.4,0,0.8,0.6,0.333333333333333,0.6,1,0.6,0.5
0.714285714285714,0.4,1,1,0.6,1,0.2,1,0.8,0.2,0.4,0.2,0.4,0.6,0.2,0.8,0.333333333333333,1,0.8,1,1
0.523809523809524,0.5,0,0.37037037037037,0.4,0,0.6,0.4,0.6,0.6,0.6,0.4,0.4,0.4,0.6,0.4,0.666666666666667,0.4,0.4,0.6,0.5
0.238095238095238,1,0,0.259259259259259,0.2,0.5,1,0.4,0.2,0.6,1,0.8,1,0.2,1,0.2,1,0.2,0.4,0.2,0
0.714285714285714,0.133333333333333,1,0.962962962962963,0.6,1,0.2,1,1,0.4,0.2,0.4,0.2,0.8,0.2,1,0.333333333333333,0.8,1,0.8,1
0.476190476190476,0.5,1,0.37037037037037,0.6,0,0.4,0.8,0.4,0.6,0.6,0.4,0.4,0.6,0.6,0.4,1,0.4,0.4,0.6,0.5
0.0952380952380952,1,0,0.111111111111111,0.2,0.5,0.8,0.2,0.2,0.6,1,0.8,0.8,0.2,0.8,0.2,1,0.2,0.4,0.2,0
0.523809523809524,0.666666666666667,1,0.481481481481481,0.6,0,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.6,0.4,0.6,1,0.6,0.4,0.4,0.5
0.428571428571429,0.5,1,0.481481481481481,0.6,0,0.6,0.4,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.6,0.666666666666667,0.4,0.6,0.6,0.5
0.19047619047619,0.833333333333333,0,0.222222222222222,0.2,0.5,0.8,0.2,0.4,0.8,0.8,1,1,0.2,0.8,0.2,1,0.4,0.2,0.2,0
0.80952380952381,0.3,0,0.111111111111111,0.6,1,0.4,0.2,1,0.8,0.8,0.6,0.2,0.4,0.2,0,0.333333333333333,0.2,0,0,1
0.619047619047619,0.5,1,0.518518518518518,0.4,0,0.6,0.8,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.4,1,0.4,0.4,0.4,0.5
0.285714285714286,0.966666666666667,0,0.111111111111111,0.2,0.5,1,0.4,0.2,0.8,1,0.8,1,0.2,0.8,0.2,1,0.2,0.2,0.2,0
0.238095238095238,0.866666666666667,0,0,0.2,0.5,0.8,0.2,0.4,0.8,0.8,0.8,1,0.4,1,0.2,1,0.4,0.2,0.2,0
0.714285714285714,0,1,0.962962962962963,0.8,1,0.2,0.6,1,0.4,0.2,0.4,0.2,0.6,0.4,0.8,0.333333333333333,1,1,0.8,1
0.80952380952381,0.5,1,0.851851851851852,1,1,0.2,0.8,0.6,0.2,0.2,0.4,0.2,0.8,0.4,0.8,0.333333333333333,0.8,0.8,0.8,1
1,0.166666666666667,1,0.62962962962963,1,1,0.2,0.6,0.6,0.2,0.4,0.2,0.2,1,0.4,1,0.333333333333333,1,1,0.8,1
0.19047619047619,0.833333333333333,0,0.814814814814815,0,1,0.6,0.8,0,0.2,0.2,0,0.2,1,0,0.8,0,0,0.8,0.8,0.5
0.333333333333333,0.833333333333333,1,0.62962962962963,0.6,1,0.6,0.8,0,0.6,0.4,1,0,0,0,0.8,0.333333333333333,0.8,0.6,0.8,0
0.19047619047619,0.966666666666667,0,0.148148148148148,0.2,0.5,1,0.2,0.4,0.6,0.8,1,0.8,0.2,0.8,0.2,1,0.2,0.2,0.2,0
0.952380952380952,0.2,1,0.851851851851852,0.6,1,0.2,0.6,0.8,0.4,0.2,0.2,0.4,0.8,0.4,1,0.333333333333333,0.8,1,0.8,1
0.428571428571429,0.733333333333333,0,0.37037037037037,0.6,0,0.6,0.4,0.4,0.4,0.6,0.6,0.4,0.6,0.4,0.4,0.666666666666667,0.4,0.6,0.6,0.5
0.285714285714286,0.933333333333333,0,0.296296296296296,0.2,0.5,1,0.4,0.4,0.8,0.8,0.8,1,0.2,0.8,0.2,1,0.4,0.2,0.2,0
0.523809523809524,0.133333333333333,1,0.555555555555556,0.8,1,0.6,0.6,0.4,1,1,0.2,0.6,0.4,0.4,0.8,0,0.4,0.8,0.6,1
0.952380952380952,0.433333333333333,1,0.666666666666667,0.8,1,0.2,1,0.8,0.2,0.2,0.4,0.2,0.8,0.4,0.8,0.333333333333333,0.8,1,1,1
0.476190476190476,0.666666666666667,0,0.37037037037037,0.4,0,0.6,0.8,0.4,0.6,0.6,0.4,0.4,0.4,0.6,0.4,0.666666666666667,0.6,0.4,0.6,0.5
0.142857142857143,0.966666666666667,0,0.185185185185185,0.2,0.5,1,0.2,0.4,0.8,1,0.8,1,0.2,1,0.2,1,0.2,0.4,0.2,0
0.523809523809524,0.533333333333333,0,0.481481481481481,0.4,0,0.4,0.4,0.6,0.6,0.4,0.6,0.6,0.4,0.6,0.4,1,0.6,0.6,0.6,0.5
0.857142857142857,0.233333333333333,1,0.777777777777778,0.6,1,0.2,0.8,0.8,0.4,0.4,0.4,0.4,0.6,0.2,1,0.333333333333333,0.8,1,0.8,1
0.285714285714286,0.366666666666667,0,0.259259259259259,0.4,1,1,0,0.6,0.2,0.6,0.2,1,1,0.2,0.6,0.333333333333333,0.8,0.2,0.2,0.5
0.476190476190476,0.7,1,0.37037037037037,0.4,0,0.4,0.8,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.666666666666667,0.4,0.4,0.6,0.5
0.666666666666667,0.766666666666667,1,0.740740740740741,1,1,0.6,0.6,1,0.4,0.8,0,0.2,0.6,0.2,0,0,0.2,0,1,1
0.523809523809524,0.666666666666667,1,0.37037037037037,0.6,0,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.6,0.4,1,0.4,0.4,0.4,0.5
0.285714285714286,0.566666666666667,0,0.037037037037037,0.4,1,0,0.4,0.4,0.6,0.4,0.4,1,0,0.6,1,0,0,0,0.8,1
0.761904761904762,0.133333333333333,1,0.962962962962963,0.8,1,0.2,0.8,1,0.4,0.2,0.2,0.4,1,0.2,0.8,0.333333333333333,1,1,0.8,1
0.80952380952381,0.4,1,0.962962962962963,0.6,1,0.2,0.8,0.8,0.4,0.4,0.2,0.4,0.6,0.4,0.8,0.333333333333333,1,0.8,0.8,1
0.285714285714286,0.933333333333333,0,0.185185185185185,0.2,0.5,1,0.4,0.4,0.6,0.8,1,0.8,0.4,1,0.2,1,0.4,0.2,0.2,0
0.619047619047619,0.7,1,0.37037037037037,0.4,0,0.6,0.8,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.4,1,0.4,0.6,0.4,0.5
0.0952380952380952,0.766666666666667,0,0.962962962962963,0.8,1,1,0,0.8,0.4,0.4,0,0.6,0.2,0.4,1,0.333333333333333,1,0.4,0.6,0
1,0.433333333333333,1,1,1,1,0.2,1,1,0.4,0.4,0.4,0.2,0.6,0.2,1,0.333333333333333,0.8,1,0.8,1
0.761904761904762,0.3,1,1,1,1,0.2,1,0.8,0.2,0.2,0.4,0.2,0.8,0.4,1,0.333333333333333,0.8,0.8,1,1
0.761904761904762,0.3,1,0.62962962962963,0.8,1,0.2,0.6,0.6,0.2,0.4,0.4,0.4,1,0.4,0.8,0.333333333333333,1,1,1,1
0.476190476190476,0.8,1,0.37037037037037,0.6,0,0.6,0.4,0.6,0.4,0.6,0.6,0.6,0.4,0.4,0.4,0.666666666666667,0.4,0.4,0.6,0.5
1,0.233333333333333,1,0.333333333333333,1,1,0.6,0,0,0,0.2,0.2,0.4,0,0.6,1,0.333333333333333,1,0,0,0
0.952380952380952,0.166666666666667,1,0.740740740740741,0.6,1,0.2,1,0.8,0.4,0.2,0.2,0.4,0.6,0.4,0.8,0.333333333333333,1,0.8,1,1
0.714285714285714,0.233333333333333,1,0.555555555555556,1,1,0.2,0.6,0.8,0.4,0.4,0.4,0.2,0.6,0.4,0.8,0.333333333333333,0.8,0.8,1,1
0.904761904761905,0.333333333333333,1,0.740740740740741,0.8,1,0.2,0.6,0.8,0.4,0.2,0.4,0.4,0.6,0.2,0.8,0.333333333333333,1,1,1,1
0.80952380952381,0.433333333333333,1,1,0.8,1,0.2,0.6,1,0.4,0.4,0.2,0.4,0.6,0.2,1,0.333333333333333,0.8,0.8,0.8,1
0.333333333333333,0.433333333333333,1,0.62962962962963,1,1,0.2,0.4,0.2,0.2,0.2,0,0,0,0.4,1,0.333333333333333,0.8,0.2,0.2,1
0.571428571428571,0.5,0,0.37037037037037,0.4,0,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.4,1,0.4,0.4,0.4,0.5
0.761904761904762,0.366666666666667,1,0.592592592592593,0.2,1,1,0,1,0.2,0.4,0.2,0.2,1,0.8,0.6,0.333333333333333,0.4,0.4,0.6,0
0.0476190476190476,0.866666666666667,0,0.0740740740740741,0.2,0.5,0.8,0.2,0.2,0.6,1,0.8,0.8,0.2,0.8,0.2,1,0.4,0.4,0.2,0
0.619047619047619,0.8,1,0.37037037037037,0.4,0,0.6,0.8,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.6,0.666666666666667,0.4,0.4,0.6,0.5
0.380952380952381,0.966666666666667,0,0.185185185185185,0.2,0.5,1,0.2,0.4,0.8,1,0.8,1,0.2,0.8,0.2,1,0.4,0.4,0.2,0
0.904761904761905,0.2,1,0.703703703703704,1,1,0.2,0.6,0.6,0.2,0.4,0.2,0.2,0.6,0.2,0.8,0.333333333333333,0.8,0.8,0.8,1
0.523809523809524,0.633333333333333,0,0.481481481481481,0.6,0,0.4,0.8,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,1,0.4,0.4,0.6,0.5
0.428571428571429,0.8,1,0.37037037037037,0.6,0,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.666666666666667,0.6,0.6,0.6,0.5
0.238095238095238,0.866666666666667,0,0.037037037037037,0.2,0.5,0.8,0.2,0.2,0.6,1,1,0.8,0.4,0.8,0.2,1,0.2,0.2,0.2,0
0.619047619047619,0.2,0,0.296296296296296,0.2,1,0.2,0.6,0.8,0.4,0,0.6,0.8,0.6,0.8,0.8,0,0.4,0.8,0.6,0
0.904761904761905,0.8,1,0.37037037037037,0.8,1,0.4,0,0.4,1,1,0,0.6,0.4,0.6,0.6,0.333333333333333,0.2,0,0.8,0.5
0.476190476190476,0.766666666666667,1,0.481481481481481,0.4,0,0.4,0.4,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.4,1,0.6,0.6,0.6,0.5
0.523809523809524,0.8,0,0.407407407407407,0.6,0,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.666666666666667,0.4,0.4,0.4,0.5
0.904761904761905,0.1,1,0.777777777777778,0.6,1,0.2,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.4,0.8,0.333333333333333,0.8,0.8,1,1
0.0476190476190476,1,0,0,0.2,0.5,0.8,0.4,0.2,0.8,1,0.8,1,0.2,1,0.2,1,0.2,0.4,0.2,0
0.619047619047619,0.8,0,0.518518518518518,0.4,0,0.4,0.8,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.666666666666667,0.4,0.4,0.6,0.5
0.19047619047619,0.266666666666667,0,0.444444444444444,0.2,1,0.8,1,0.8,0.4,0.4,0.4,0.2,0.2,0.8,0.4,0.333333333333333,0,0.8,1,1
0.571428571428571,0.633333333333333,0,0.333333333333333,0.6,0,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.666666666666667,0.6,0.4,0.4,0.5
0.428571428571429,0.566666666666667,0,0.444444444444444,0.6,0,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.666666666666667,0.6,0.6,0.4,0.5
0.428571428571429,0.733333333333333,1,0.481481481481481,0.4,0,0.6,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.666666666666667,0.6,0.4,0.4,0.5
0.142857142857143,0.866666666666667,0,0.037037037037037,0.2,0.5,0.8,0.2,0.4,0.8,0.8,1,0.8,0.2,0.8,0.2,1,0.4,0.2,0.2,0
0.19047619047619,1,0,0.296296296296296,0.2,0.5,0.8,0.2,0.2,0.8,1,1,0.8,0.2,1,0.2,1,0.4,0.2,0.2,0
0.142857142857143,1,0,0,0.2,0.5,1,0.4,0.2,0.6,0.8,1,1,0.2,0.8,0.2,1,0.2,0.4,0.2,0
0.619047619047619,0.666666666666667,1,0.444444444444444,0.6,0,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.666666666666667,0.4,0.6,0.6,0.5
0.714285714285714,0.3,1,0.925925925925926,0.6,1,0.2,0.8,1,0.4,0.4,0.2,0.4,0.6,0.4,0.8,0.333333333333333,1,1,0.8,1
0.761904761904762,0.433333333333333,1,0.740740740740741,0.6,1,0.2,0.8,1,0.2,0.4,0.2,0.2,1,0.2,1,0.333333333333333,1,1,1,1
1,0.0666666666666667,1,0.777777777777778,1,1,0.2,1,1,0.4,0.2,0.2,0.4,0.8,0.4,1,0.333333333333333,1,1,1,1
0.619047619047619,0.833333333333333,1,0.407407407407407,0.4,0,0.4,0.4,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.6,1,0.6,0.6,0.6,0.5
0.523809523809524,0.7,0,0.444444444444444,0.4,0,0.6,0.8,0.4,0.4,0.6,0.4,0.4,0.6,0.6,0.4,1,0.4,0.4,0.6,0.5
0.285714285714286,0.866666666666667,0,0,0.2,0.5,0.8,0.2,0.2,0.8,0.8,0.8,0.8,0.4,0.8,0.2,1,0.2,0.2,0.2,0
0.428571428571429,0.733333333333333,0,0.444444444444444,0.6,0,0.6,0.4,0.4,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.666666666666667,0.6,0.4,0.4,0.5
0.571428571428571,0.733333333333333,0,0.740740740740741,1,1,0.8,0.2,0.6,0.6,1,0.2,0.4,0.4,0.8,0,0,0,0.6,0,0.5
0.571428571428571,0.533333333333333,0,0.37037037037037,0.6,0,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,1,0.6,0.4,0.4,0.5
0.666666666666667,0.7,1,0.518518518518518,0.4,0,0.4,0.4,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.6,1,0.4,0.4,0.6,0.5
0.285714285714286,0.866666666666667,0,0.111111111111111,0.2,0.5,0.8,0.2,0.4,0.8,1,0.8,0.8,0.2,0.8,0.2,1,0.2,0.4,0.2,0
0.333333333333333,0.9,0,0.148148148148148,0.2,0.5,0.8,0.4,0.4,0.6,0.8,0.8,0.8,0.4,0.8,0.2,1,0.4,0.2,0.2,0
0.285714285714286,1,0,0.148148148148148,0.2,0.5,0.8,0.4,0.2,0.8,0.8,1,0.8,0.4,1,0.2,1,0.4,0.4,0.2,0
1,0.233333333333333,1,0.740740740740741,0.8,1,0.2,0.6,0.6,0.4,0.4,0.2,0.4,1,0.2,1,0.333333333333333,0.8,0.8,1,1
0.761904761904762,0.333333333333333,1,0.925925925925926,0.6,1,0.2,1,0.8,0.4,0.4,0.4,0.4,1,0.2,1,0.333333333333333,1,0.8,1,1
0.333333333333333,0.9,0,0,0.2,0.5,0.8,0.4,0.4,0.6,1,0.8,0.8,0.2,0.8,0.2,1,0.4,0.2,0.2,0
0.761904761904762,0.2,1,0.703703703703704,0.6,1,0.2,0.8,0.6,0.2,0.4,0.4,0.4,0.6,0.2,1,0.333333333333333,1,0.8,0.8,1
0.619047619047619,0.6,1,0.444444444444444,0.6,0,0.6,0.4,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.4,1,0.6,0.6,0.4,0.5
0.238095238095238,0.833333333333333,1,0.444444444444444,0.8,1,0.8,0.8,1,0.8,0.4,0.6,0.8,0.6,0.4,0.4,0.333333333333333,0,0.2,0,0
0.619047619047619,0.666666666666667,1,0.481481481481481,0.4,0,0.6,0.8,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,1,0.6,0.6,0.6,0.5
0.238095238095238,1,0,0.259259259259259,0.2,0.5,0.8,0.4,0.4,0.6,0.8,1,0.8,0.4,1,0.2,1,0.2,0.4,0.2,0
0.523809523809524,0.666666666666667,1,0.37037037037037,0.6,1,0.4,0,0.6,0.8,0.4,0.8,0.2,0.4,0.6,0.4,0,0,0.4,0.6,0.5
0.333333333333333,0.933333333333333,0,0.259259259259259,0.2,0.5,1,0.2,0.4,0.6,0.8,1,1,0.4,0.8,0.2,1,0.4,0.2,0.2,0
0.0476190476190476,1,0,0.111111111111111,0.2,0.5,0.8,0.4,0.4,0.6,0.8,1,0.8,0.2,0.8,0.2,1,0.4,0.2,0.2,0
0.523809523809524,0.666666666666667,0,0.37037037037037,0.6,0,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.6,0.6,1,0.6,0.4,0.4,0.5
0.238095238095238,0.666666666666667,0,0.111111111111111,0.4,1,0.8,0.6,1,0,0,0.2,0.6,0,0.4,0.6,0,0.4,0,0.6,0.5
0.380952380952381,0.866666666666667,0,0.296296296296296,0.2,0.5,1,0.4,0.2,0.8,0.8,0.8,0.8,0.4,1,0.2,1,0.2,0.2,0.2,0
0.571428571428571,0.633333333333333,1,0.444444444444444,0.4,0,0.6,0.8,0.6,0.4,0.4,0.4,0.6,0.4,0.6,0.6,1,0.4,0.4,0.6,0.5
0.380952380952381,1,0,0.111111111111111,0.2,0.5,0.8,0.2,0.2,0.8,0.8,0.8,1,0.4,1,0.2,1,0.4,0.4,0.2,0
0.666666666666667,0.8,1,0.37037037037037,0.4,0,0.4,0.8,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.6,1,0.6,0.6,0.6,0.5
0.428571428571429,0.566666666666667,1,0.481481481481481,0.6,0,0.6,0.8,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,1,0.4,0.6,0.6,0.5
0.571428571428571,0.6,1,0.333333333333333,0.6,0,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.666666666666667,0.4,0.4,0.6,0.5
0.476190476190476,0.833333333333333,1,0.37037037037037,0.4,0,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,1,0.6,0.6,0.4,0.5
0.761904761904762,0.366666666666667,1,0.814814814814815,1,1,0.2,0.8,0.8,0.4,0.4,0.4,0.2,1,0.4,1,0.333333333333333,0.8,1,1,1
0.0476190476190476,0.966666666666667,0,0,0.2,0.5,0.8,0.4,0.4,0.8,1,0.8,1,0.2,1,0.2,1,0.2,0.2,0.2,0
0.380952380952381,0.933333333333333,0,0.148148148148148,0.2,0.5,0.8,0.4,0.2,0.6,0.8,1,1,0.4,1,0.2,1,0.4,0.4,0.2,0
0.428571428571429,0.833333333333333,0,0.333333333333333,0.4,0,0.6,0.4,0.4,0.4,0.6,0.6,0.6,0.4,0.4,0.4,0.666666666666667,0.4,0.6,0.4,0.5
0.333333333333333,1,0,0.185185185185185,0.2,0.5,1,0.4,0.2,0.6,1,0.8,1,0.4,0.8,0.2,1,0.2,0.2,0.2,0
0.904761904761905,0.0666666666666667,1,1,1,1,0.2,0.6,0.8,0.4,0.2,0.2,0.2,1,0.4,0.8,0.333333333333333,1,0.8,0.8,1
1,0.133333333333333,1,0.888888888888889,0.8,1,0.2,0.6,1,0.2,0.2,0.4,0.2,0.8,0.4,0.8,0.333333333333333,0.8,0.8,0.8,1
0.333333333333333,0.966666666666667,0,0,0.2,0.5,0.8,0.2,0.4,0.6,0.8,0.8,1,0.4,1,0.2,1,0.2,0.4,0.2,0
0.333333333333333,0.7,0,0.851851851851852,0.2,1,0.4,0.8,0.8,0.6,0.8,0,0.8,0.6,0.4,0.4,0,0.2,0.4,1,0
0.761904761904762,0.5,1,0.814814814814815,0.6,1,0.2,0.6,1,0.2,0.4,0.4,0.2,0.8,0.4,0.8,0.333333333333333,0.8,1,0.8,1
0.714285714285714,0.266666666666667,1,0.814814814814815,1,1,0.2,0.8,0.6,0.2,0.2,0.2,0.4,0.8,0.2,1,0.333333333333333,0.8,1,1,1
0.666666666666667,0.366666666666667,1,0.740740740740741,1,1,0.4,0.6,0.8,0,0.6,0,1,0.2,0.6,1,0,0.4,0.4,0.2,0.5
0.619047619047619,0.533333333333333,1,0.444444444444444,0.6,0,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.6,1,0.4,0.4,0.4,0.5
0.904761904761905,0.433333333333333,1,0.666666666666667,0.6,1,0.2,1,0.8,0.2,0.4,0.2,0.2,0.8,0.2,0.8,0.333333333333333,0.8,0.8,0.8,1
0.238095238095238,0.9,0,0.259259259259259,0.2,0.5,1,0.4,0.4,0.8,0.8,0.8,0.8,0.4,1,0.2,1,0.4,0.4,0.2,0
0.857142857142857,0.233333333333333,1,1,0.6,1,0.2,0.6,1,0.4,0.4,0.2,0.4,1,0.2,0.8,0.333333333333333,0.8,1,1,1
0.952380952380952,0.3,1,0.925925925925926,0.8,1,0.2,0.6,0.8,0.2,0.2,0.4,0.2,0.8,0.2,0.8,0.333333333333333,1,0.8,0.8,1
0.619047619047619,0.0333333333333333,1,0.777777777777778,0.4,1,0,0.4,0.8,0.6,0.4,0.2,0.8,0.8,0.4,0.4,0.333333333333333,0.6,0,0.4,1
0.0476190476190476,0.9,0,0,0.6,1,0.2,1,0.8,0.6,0,0,0.4,0.4,0.2,0.6,0.333333333333333,1,1,1,1
0.0476190476190476,0.266666666666667,1,0.037037037037037,0.8,1,0,0,0,0,0,0.8,0.4,0.2,0,0.4,0,0.2,0.8,0.6,1
0.333333333333333,1,0,0.037037037037037,0.2,0.5,1,0.4,0.4,0.8,1,1,1,0.2,1,0.2,1,0.4,0.4,0.2,0
0.714285714285714,0.266666666666667,1,0.703703703703704,0.8,1,0.2,0.8,0.8,0.4,0.2,0.4,0.2,0.6,0.4,1,0.333333333333333,1,1,1,1
0.761904761904762,0.3,1,0.666666666666667,0.8,1,0.2,1,1,0.4,0.4,0.2,0.4,0.6,0.4,1,0.333333333333333,0.8,1,0.8,1
0.428571428571429,1,1,0.0740740740740741,0.6,1,0.6,0.8,0.8,1,1,0,0.2,0.8,0.6,0.4,0.333333333333333,0.2,1,0.6,0
0.0476190476190476,0.966666666666667,0,0.148148148148148,0.2,0.5,1,0.2,0.4,0.8,1,1,1,0.4,1,0.2,1,0.4,0.4,0.2,0
0,0.866666666666667,0,0.037037037037037,0.2,0.5,1,0.4,0.2,0.8,0.8,1,1,0.4,0.8,0.2,1,0.4,0.4,0.2,0
1,0.6,0,0.925925925925926,1,1,0.8,1,0.2,0.2,1,0,0.6,0.2,0.4,0.6,0,0,0.8,0.6,0
0.761904761904762,0.166666666666667,1,0.888888888888889,1,1,0.2,0.6,0.8,0.4,0.4,0.2,0.2,1,0.2,1,0.333333333333333,0.8,0.8,1,1
0.571428571428571,0.733333333333333,1,0.666666666666667,1,1,0.8,0.6,0.6,0,0,1,0.8,0.6,0.2,0,0,0.6,1,0.6,0.5
0.19047619047619,0.3,1,0.148148148148148,0.4,1,1,0.6,0.2,0.6,0,0,0.8,0.8,0.4,1,0.333333333333333,0,0.8,1,0
0.523809523809524,0.8,1,0.444444444444444,0.4,0,0.6,0.8,0.4,0.6,0.6,0.4,0.6,0.4,0.4,0.4,1,0.6,0.4,0.6,0.5
0.428571428571429,0.566666666666667,0,0.518518518518518,0.6,0,0.6,0.4,0.6,0.6,0.4,0.6,0.4,0.6,0.4,0.4,0.666666666666667,0.6,0.6,0.4,0.5
0.476190476190476,0.7,1,1,0.2,1,0.8,0,0,0.6,0,0,0.6,1,0.6,0.8,0.333333333333333,0,0,0.8,0.5
0.0952380952380952,0.933333333333333,0,0.0740740740740741,0.2,0.5,0.8,0.4,0.4,0.8,1,1,0.8,0.4,1,0.2,1,0.2,0.4,0.2,0
0.619047619047619,0.766666666666667,0,0.407407407407407,0.6,0,0.4,0.8,0.6,0.4,0.6,0.6,0.4,0.6,0.4,0.4,0.666666666666667,0.6,0.6,0.6,0.5
0.0952380952380952,0.766666666666667,1,0.148148148148148,0.8,1,1,0,0,0.4,0.6,0.2,0,0.8,0.4,0.2,0,0.2,0.2,1,0
0.857142857142857,0.233333333333333,1,0.666666666666667,0.6,1,0.2,1,1,0.2,0.2,0.4,0.2,0.8,0.4,1,0.333333333333333,1,0.8,1,1
0.19047619047619,0.866666666666667,0,0.185185185185185,0.2,0.5,0.8,0.4,0.2,0.6,1,0.8,0.8,0.4,1,0.2,1,0.4,0.2,0.2,0
0.0476190476190476,0.7,0,0.407407407407407,0.6,1,1,0.2,0.8,0.6,0.2,1,0,0.8,0.4,0.6,0.333333333333333,0,0.4,0.2,0.5
0.0952380952380952,0.933333333333333,0,0.296296296296296,0.2,0.5,0.8,0.2,0.2,0.8,1,1,1,0.2,0.8,0.2,1,0.4,0.2,0.2,0
0.476190476190476,0.766666666666667,1,0.333333333333333,0.6,0,0.6,0.4,0.6,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.666666666666667,0.4,0.6,0.6,0.5
0.952380952380952,0,1,0.888888888888889,0.8,1,0.2,0.6,0.8,0.4,0.4,0.2,0.4,0.8,0.4,1,0.333333333333333,0.8,0.8,1,1
0.476190476190476,0.7,0,0.481481481481481,0.6,0,0.6,0.8,0.4,0.4,0.6,0.6,0.4,0.6,0.6,0.6,1,0.6,0.4,0.6,0.5
0.333333333333333,1,0,0.111111111111111,0.2,0.5,1,0.4,0.2,0.8,1,1,1,0.2,0.8,0.2,1,0.4,0.2,0.2,0
0.476190476190476,0.566666666666667,0,0.481481481481481,0.6,0,0.4,0.8,0.4,0.4,0.6,0.6,0.4,0.6,0.6,0.4,1,0.4,0.4,0.6,0.5
0.571428571428571,0.533333333333333,0,0.259259259259259,1,1,0.4,0.8,0.6,0,0.8,0.8,1,0,0,1,0.333333333333333,0.4,0.6,0.6,0
0.666666666666667,0.733333333333333,0,0.37037037037037,0.6,1,0.2,1,0.6,1,0.4,0.4,0.4,0,0.6,0.6,0,0.8,0.8,0.4,0.5
0,0.933333333333333,0,0.111111111111111,0.2,0.5,0.8,0.4,0.2,0.6,0.8,1,0.8,0.4,1,0.2,1,0.2,0.2,0.2,0
0.333333333333333,0.866666666666667,0,0.037037037037037,0.2,0.5,0.8,0.2,0.2,0.8,0.8,1,1,0.4,0.8,0.2,1,0.4,0.2,0.2,0
0.857142857142857,0.233333333333333,1,0.555555555555556,0.8,1,0.2,0.8,1,0.4,0.2,0.4,0.4,0.6,0.4,0.8,0.333333333333333,0.8,1,0.8,1
0.380952380952381,0.933333333333333,0,0.296296296296296,0.2,0.5,1,0.4,0.4,0.8,0.8,1,0.8,0.4,0.8,0.2,1,0.2,0.4,0.2,0
0.142857142857143,0.866666666666667,0,0.296296296296296,0.2,0.5,1,0.4,0.2,0.8,0.8,0.8,0.8,0.4,0.8,0.2,1,0.2,0.4,0.2,0
0.666666666666667,0.6,1,0.333333333333333,0.6,0,0.6,0.4,0.6,0.6,0.6,0.4,0.4,0.6,0.6,0.4,0.666666666666667,0.4,0.6,0.6,0.5
0.0952380952380952,0.0666666666666667,1,0.444444444444444,0.8,1,0,0,0.6,1,0.8,0.2,0.4,0,0.4,0.4,0.333333333333333,0.8,0,0.4,0
0.285714285714286,0.933333333333333,0,0.037037037037037,0.2,0.5,1,0.2,0.4,0.8,1,1,0.8,0.4,0.8,0.2,1,0.4,0.4,0.2,0
0.904761904761905,0.366666666666667,1,0.962962962962963,0.6,1,0.2,1,0.8,0.2,0.4,0.4,0.4,1,0.2,0.8,0.333333333333333,1,1,1,1
